session_id	43972	43756	45065	44207	45348	43786	44275	44174	43839	44642	43846	44864	44830	46078	45952	45151	45890	44211	43825	43849	43822	42709	43881	43874	44815	43850	43820	43776	45079	43921	43854	46887	46191	46234	46885	46967	46183	45964	46103	45945	45975	43602	44108	44967	43795	44208	43049	44225	43919	44114	43925	44524	44210	44252	43771	44934	44128	43926	43885	43835	42612	46168	46120	44546	44982	43861	46155	44204
session_name	docker tutorial	service instrumentation, monitoring, and alerting with prometheus	modern performance best practices	forensic tools for in-depth performance investigation	monitoring and alerting fundamentals	incident management for devops	people screw up - and it happens all the time	the path forward: scaling management without sacrificing culture	from zero to production hero: log analysis with elasticsearch	availability and chaos	effective devops: collaboration and tools	awesome postmortems	container management with docker and kubernetes	developing and testing for high performance applications, from the developer desk	real world cloud: strategies for "getting" apps into the cloud	devops for finance	bluemix + next-generation analytics with apache spark	why continuous everything requires a supply chain approach	advanced caching concepts	metrics, metrics everywhere (but where the heck do you start?)	putting web performance best practices together to create the perfect single page application	monitoring as a service	robust, scalable architecture for remote monitoring and control in a hostile environment	probabilistically sampling a stream of events with a sketch	crafting performance alerting tools	robust functional/performance regression analysis @twitter	better by proxy	http/2 vs. http/1.1: a performance analysis	there is a client-side proxy (serviceworker) in your browser!	better front-end performance with flexbox	resource hints - cluing the browser in	optimizing images and type on the web	design decisions through the lens of performance	the performance and usability of web fonts	design + performance	velocity debate club: amp	the definition of normal - an intro and guide to anomaly detection	using speech as the new command line to fly a drone	beyond aggregates: root cause analysis with rum	making cost-effective cloud deployment decisions at scale	mean time to innocence - if everythings green, why are we still slow?	primum non nocere - ethical obligations in internet operations	how math, science, and star trek help us understand the value of team diversity	panel: burnout in tech	the tyranny of the sla	distributed teams for distributed systems	choose boring technology	canary in the coalmine: introducing a deployment process to the enterprise	too big to test: breaking a production brokerage platform without causing financial devastation	mobile continuous delivery - with a devops mindset	scaling next-generation internet tv on aws with docker, packer, and chef	stop killing kittens and melting the ice caps: run containers on bare metal already	writing a polyglot datastore story	how to get google-like infrastructure: from the os to the scheduler	challenging fundamental assumptions of datacenters: decoupling infrastructure from hardware	how container clusters like kubernetes change operations	why we can't have nice things. a tale of woe and hope for the future	perimeter-less networks: the death of the lan	securing the heart of automated infrastructure - why security is devops	security and performance: breaking the conundrum	building an appsec pipeline: keeping your program, and your life, sane	scale in a real big-data scenario: lessons learned from releasing our performance-critical saas solution	durability theater or real world safety? how to engineer against data loss	the walls and pitfalls of delivering in china	tips for avoiding common svg pitfalls	speed vs. fluency - what drives user engagement?	bigger, faster, and more engaging while on a budget	measuring the performance of single page web applications
225081	0	0	0	4752	0	0	3557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211125	0	0	0	0	4752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	514	0	0	1987	171	1099	2400	1752	0	2229	0	0	0	0	0	0	0	0	0	0	0	0	1088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
162713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2400	2400	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	1636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
202170	0	0	0	0	0	5400	0	5259	0	0	0	0	0	0	0	0	0	0	0	0	0	2286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1854	2096	935	0	1434	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
217109	0	0	2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1770	0	0	0	0	0	0	2154	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226015	0	0	0	0	0	0	0	0	0	0	0	0	25362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220571	0	0	2623	4165	0	0	0	0	0	0	0	397	0	0	0	0	0	0	0	0	0	1338	1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1333	0	2400	0	0	0	0	0	2236	0	0	2400	0	0	0	0	0	0	0	0	0	0
135630	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	1553	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	0	0	0	0	0	0	0	0	0	0	2400	477	0	0	0	0	0	0	0	0	0
184183	0	0	0	0	0	0	0	0	0	0	0	25951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
106742	0	0	0	0	0	0	0	0	0	0	0	0	27129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
208250	0	0	0	0	0	0	0	0	0	0	0	0	14969	0	0	0	0	0	0	0	0	2400	784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	2400	0	0	0	2396	0	0	2356	2352	0	0	0	0	0	0	0	0	0	0	0
215949	0	0	5400	5319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2086	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
175816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2038	0	2400	2093	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219179	0	0	0	432	0	5058	4485	4744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
176732	0	0	0	0	0	0	0	0	0	0	0	0	25747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
226137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1578	2400	0	2400	2400	607	0	2365	0	0	0	0	0	0	0	0	0	0	0	1843	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
50983	0	0	673	0	0	0	0	0	0	0	0	0	0	0	0	9732	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	0	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369	0	0	0	0	0	0	0	0
158710	0	0	0	0	0	5055	4874	5265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	1404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
215329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354	1655	0	2400	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2151	0	0	2311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	2400	2380	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
217350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2006	228	2400	2259	2347	154	1518	0	0	0	0	0	0	0	0	0	0	0	1599	0	0	0	0	0	0	0	0	0	348	0	0	52	0	0	0	0	0	0	0	0
217178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2301	2210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216887	0	0	4842	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	2400	0	1959	2102	840	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	1687	0	0	0	0	0	0	2325	93	0	0	0	0	0	0	0	0	0	0	0	0	0
217284	0	8719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	979	0	0	0	0	0	0	0	0	0	1735	33	0	0	0	0	1927	2189	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0
216990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	1643	0	0	0	2199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
213120	0	6172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1220	1083	0	0	0	0	0	0	0	0	0	0	0	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	2117	0	0	0	2400	0	1757	0	0	0	0	0	0	0	0	0	0
220926	0	0	0	0	0	0	0	0	0	5181	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2366	2400	0	2400	0	0	0	0	0	0	0	0	0	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
205698	0	0	0	0	0	0	0	0	5400	0	0	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
151378	0	2356	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1876	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
220237	0	6206	0	0	0	0	0	2963	0	5171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2313	0	2400	0	0	0	0	0	0	0	0	0	0
223272	0	0	0	0	0	0	0	0	0	0	0	0	22986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
223991	0	0	0	0	0	0	0	0	0	0	0	25419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
214011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	1828	0	0	515	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
222785	0	0	0	0	0	0	0	0	0	0	0	0	0	5014	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1812	0	0	0	0	0	1629	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0
220649	0	0	5400	0	0	0	0	2960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2173	2276	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0
220815	0	5400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395	2099	0	0	1495	0	0	0	0	0	0	0	0	0	0	0	0	1714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2163	2400	2400	0	2026	0	0	0	0	0	0	0	0	0	0
223740	0	0	3624	4753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1719	0	0	364	0	0	0	0	0	0	0	2178	0	2001	2400	0	0	2347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
185533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2359	0	0	2400	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	1803	0	0	1588	2335	394	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0
225333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1158	0	0	0	0	0	2400	0	0	0	0	0	2077	0	2400	0	0	0	0	0	0	0
34621	7181	0	0	0	0	0	0	0	5077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2300	0	0	0	1728	0	0	0	0	0	0	0	0	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220292	0	0	0	0	0	0	0	0	0	0	0	0	22511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
218291	0	0	5400	0	0	0	0	4276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
225106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2062	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	2400	0	2400	2400	643	0	0	0	0	0	0	0	0	0	0	0	0
220291	0	0	0	0	0	0	0	0	0	0	0	0	23379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
138798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	1148	0	2400	2400	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	1844	0	0	0	1777	99	0	0	0	0	0	0	0	0	0	0
214757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1963	0	0	0	0	0	0	0	0	2390	0	0	0	2400	0	0	2400	2400	0	0	0	0	0	0	1152	322	0	0	2293	1186	456	0	2369	0	0	906	2400	0	0	258	0	0	0	0	0
221050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	1987	0	2284	2216	2400	0	0	0	0	0	0	1240	0	0	0	0	0	0	0	0	0
223848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2021	1989	0	2191	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	0	2009	0	2288	0	2400	0	0	0	0	0	0	2257	0	0	0	0	0	0	0	0
221369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	814	2400	1865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2400	1464	0	1597	0	0	0	0	0	0	0	0	0	0	0	0
191594	0	12371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0
166310	0	0	0	0	0	0	0	0	5232	0	0	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201	2129	0	2400	2334	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2303	0	0	0	0	0	0	0	0	2112	84	0	0	0	0	0	0	0	0	0
219827	0	0	0	0	0	0	0	0	0	0	253	27296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
220895	0	0	0	0	0	0	5340	4940	0	5107	0	0	0	0	248	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1453	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	1684	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2289	85	2400	0	0	0	0	0	2400	0	0	2238	0	0	0	0	0	0	0	0	0	0	1643	1647	0	0	0	0	563	0	2400	0	0	0	0	0	0	0	2041	0	0	0	0	0
162232	0	0	4426	0	20	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2166	1618	2400	0	0	0	0	0	0	0	0	0	0	0	1700	2017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
219407	0	0	0	0	0	0	0	0	0	0	21158	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1697	0	2054	2293	1722	0	0	0	0	0	0	0	0	0	0	0	0
225608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1550	2373	2400	2400	1210	554	0	0	0	0	0	0	0	0	499	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	2400	2400	0	2400	0	0	0	1120	2265	0	0	0	0	0
185968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2372	2400	0	0	0	0	0	0	0	0	0	0	0	2366	0	0	0	2268	0	0	0	0	0	0	0	0	277	0	0	0	0	285	0	1316	0	0	0	0	0	0	2400	2400	0	0	0	0	0
215397	0	0	5400	13	0	82	0	2944	0	300	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	2279	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	288	2400	0	0	0	0	0	0	0	2385	0	0	0	0	0	0	0
220553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2141	2380	2400	0	0	0	0	0	0	2372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0
128347	0	0	0	0	0	0	0	0	0	0	0	25645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1995	0	0	0	0	0	2400	0	2377	2400	0	0	0	0	0	0	2400	0	0	0	0	0
210222	109	0	0	0	0	0	0	0	4434	0	0	0	0	0	0	2	0	0	0	0	0	2355	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	2054	0	0	0	0	0	1584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
136045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2376	0	0	0	1438	0	0	0	0	0	0	2337	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0
225436	0	0	0	0	0	0	0	0	0	0	0	0	0	642	0	0	0	0	0	0	0	2361	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2135	2400	2400	0	2400	0	0	0	0	0	0	0	0	0	0
219838	0	0	0	0	0	0	0	0	0	0	0	26454	0	0	0	0	0	0	0	0	0	0	0	0	2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
216726	0	0	4499	0	0	0	0	3017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	2368	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2353	0	0	0	0	0	2400	0	0	2400	0	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2343	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0
218286	0	0	0	0	0	0	0	0	0	0	2140	8	0	0	0	0	0	0	0	0	0	0	2400	0	2196	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	1671	0	0	0	2400	0	0	0	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0
222307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2314	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	2400	0	2400	0	2195	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
184535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1933	0	2400	2400	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
225236	0	0	0	0	1378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	2400	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	1716	0	904	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
210911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	86	0	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	2400	7	2400	0	0	0	2061	0	0	2400	0	0	0	0	0	0
220490	60	0	0	4677	0	0	5400	55	5400	5220	0	0	0	0	0	0	0	0	0	0	0	0	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
211721	0	0	4035	5311	0	0	0	0	5400	0	0	47	0	0	0	0	0	0	0	0	0	2247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0
220946	0	11974	0	0	0	0	5237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2159	1917	0	0	0	0	0	0	0	0
225336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	2400	0	0	2400	0	0	0	0	0	2387	0	0	0	0	0	0	0	0	0	1591	0	0	0	0	0	0	0	0	0	0	0	2071	2400	0	0	0	0	0	0	0	0
153044	0	0	0	0	0	0	0	0	5099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	2400	406	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
225610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2364	2377	0	0	2175	0	0	2400	2333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1704	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	1141	0	0	0	0	0
197167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	1629	2400	0	1640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2019	2400	2400	1486	2400	0	0	0	0	0	0	0	0	0	0	0	0
224664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2254	0	2227	1858	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1782	0	0	0	2400	0	2157	2400	2400	0	0	0	0	0	0	0	0	0	0	0	0
224372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	1979	0	0	0	0	0	0	0	0	0	0	0	0	2400	0	0	0	0	0	0	0	0	0	2400	2400	0	2400	2400	0	0	2400	0	0	0	0	0	0	0	0	0	0	0	0
211538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2307	2186	0	2325	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	1277	2288	0	0	0	0	0	2395	0	0	0	0	0	0	0	0	0	0	0
